doc;page;line;year;match;prefix;gram;person;number;mood;tempus;auxiliar;g_kat;lemma;sem;status;rektion;object;obj_case;pr_obj;adverb;adverb_tmp;adverb_mod;adjunct;belebt;negation;conjunction;clause;context;phenomenon;comment;trans;translator;trans_anm
Letters;To Sigeweard;304;0;worhte;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wyrċan;wirken;tel;;prn;akk;;;;;wundor;unbel;0;þe;relSatz;"ðas ðreo bec us secgað hu hig siþþan ferdon ofer þæt| widgille westen þær þær nan mann ne wunode ær ,| \& be þam miclum wundrum , þe God #worhte# on him binnan þam| feowertigum gearum on ealre þare racu ;";;;These three books tell us how afterward they went over that wide wilderness, there where no man had lived before, and about the great wonders that God worked for them for forty years through the entire narrative.;\cite{Hawk2015};
Letters;To Sigeweard;307;0;mæg;;3.sg.ind.prs.;3;sg;ind;prs;-;prs;magan;;modalverb;;;;;;;;;;0;;;"\&| we habbað awend witodlice on Englisc ․| On þam mann #mæg# gehiran , hu se heofonlica God spræc mid| weorcum \& mid wundrum him to ;";;;And we have certainly translated it into English. There men may hear how the heavenly God spoke with works and with wonders to them.;\cite{Hawk2015};bearb.
Letters;To Sigeweard;307;0;gehiran;ge;inf.;-;-;inf;prs;-;inf;hīeran;kognitiv;?;magan;indFrag;;;;;;hū…;;0;;HS;"\&| we habbað awend witodlice on Englisc ․| On þam mann mæg #gehiran# , hu se heofonlica God spræc mid| weorcum \& mid wundrum him to ;";;;And we have certainly translated it into English. There men may hear how the heavenly God spoke with works and with wonders to them.;\cite{Hawk2015};bearb.
Letters;To Sigeweard;307;0;spræc;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;sprecan;inhalt;gram;;0;;;;;hū;;;0;hū;indFrag;"\&| we habbað awend witodlice on Englisc ․| On þam mann mæg gehiran , hu se heofonlica God #spræc# mid| weorcum \& mid wundrum him to ;";;;And we have certainly translated it into English. There men may hear how the heavenly God spoke with works and with wonders to them.;\cite{Hawk2015};bearb.
Letters;To Sigeweard;312;0;gewat;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ġewītan;sterben;fest;;;;;;;;;;0;;HS;\& Moises se mæra , mid þam þe he wæs on ylde hundtwentig| wintra , ða #gewat# he of life , \& God silf| hine bebirigde \& gesette Iosue on Moyses stede þam mannum to| heretogan ,;;;And the famous Moses, when he was one-hundred-twenty winters in age, then he went from life, and God himself buried him and set Joshua in Moses’ place, as the leader for the people.;\cite{Hawk2015};
Letters;To Sigeweard;313;0;gesette;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;settan;einsetzen;aspekt;;sub;akk;on+d;;;;npr.;bel;0;;HS;\& Moises se mæra , mid þam þe he wæs on ylde hundtwentig| wintra , ða gewat he of life , \& God silf| hine bebirigde \& #gesette# Iosue on Moyses stede þam mannum to| heretogan ,;;;And the famous Moses, when he was one-hundred-twenty winters in age, then he went from life, and God himself buried him and set Joshua in Moses’ place, as the leader for the people.;\cite{Hawk2015};
Letters;To Sigeweard;315;0;gebletsod;ge;3.sg.ind.pperf.act.;3;sg;ind;pperf;habban;perf;bletsian;ideell;aspekt;;prn;akk;;;;;hine;bel;0;;HS;\& Moyses hæfde hine ær| #gebletsod# , \& God| silf him behet þæt he wolde mid him beon ,| swa swa he mid Moyse wæs , on miclum wundrum .;;;And Moses had blessed him before, and God himself promised him that he desired to be with him in great wonders just as he was with Moses.;\cite{Hawk2015};
Letters;To Sigeweard;316;0;wolde;;3.sg.ind.prt.;3;sg;ind;prt;-;prt;willan;;modalverb;;;;;;;;;;0;;;\& Moyses hæfde hine ær| gebletsod , \& God| silf him behet þæt he #wolde# mid him beon ,| swa swa he mid Moyse wæs , on miclum wundrum .;;;And Moses had blessed him before, and God himself promised him that he desired to be with him in great wonders just as he was with Moses.;\cite{Hawk2015};
Letters;To Sigeweard;318;0;gesette;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;settan;verfassen;aspekt;;prn;akk;;;;;bōc;unbel;0;þe;relSatz;Seo boc þe he #gesette# , Liber Iosue , segð hu he| ferde mid Israhela folce to Abrahames earde , \& hu he| þone eard gewann , \& hu seo sunne ætstod , oð þæt he sige| hæfde , \& hu he þone eard ealne todælde .;;;The book that he wrote, the book of Joshua, says how he went with the people of Israel to the land of Abraham, and how he then won the land, and how the sun stood until he had the victory, and how he divided all the land.;\cite{Hawk2015};
Letters;To Sigeweard;318;0;segð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;seċġan;inhalt;gram;;indFrag;;;;;;hū…;;0;;HS;Seo boc þe he gesette , Liber Iosue , #segð# hu he| ferde mid Israhela folce to Abrahames earde , \& hu he| þone eard gewann , \& hu seo sunne ætstod , oð þæt he sige| hæfde , \& hu he þone eard ealne todælde .;;;The book that he wrote, the book of Joshua, says how he went with the people of Israel to the land of Abraham, and how he then won the land, and how the sun stood until he had the victory, and how he divided all the land.;\cite{Hawk2015};
Letters;To Sigeweard;320;0;gewann;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;winnan;;gram;;sub;akk;;;;hū;eard;unbel;0;hū;indFrag;Seo boc þe he gesette , Liber Iosue , segð hu he| ferde mid Israhela folce to Abrahames earde , \& hu he| þone eard #gewann# , \& hu seo sunne ætstod , oð þæt he sige| hæfde , \& hu he þone eard ealne todælde .;;;The book that he wrote, the book of Joshua, says how he went with the people of Israel to the land of Abraham, and how he then won the land, and how the sun stood until he had the victory, and how he divided all the land.;\cite{Hawk2015};
Letters;To Sigeweard;323;0;mæg;;3.sg.ind.prs.;3;sg;ind;prs;-;prs;magan;;modalverb;;;;;;;;;;0;;;"ðis ic awende eac on Englisc hwilon æþelwerde ealdormen ; on| þam man #mæg# sceawian Godes micclan| wundra mid weorcum gefremode .";;;"I also translated this into English for the ealdorman Æthelweard; therein people may see God’s great wonders done with works.";\cite{Hawk2015};bearb.
Letters;To Sigeweard;323;0;sceawian;0;inf.;-;-;inf;prs;-;inf;scēawian;kognitiv;aspekt;magan;sub;akk;;;;;wundor;unbel;0;;HS;"ðis ic awende eac on Englisc hwilon æþelwerde ealdormen ; on| þam man mæg #sceawian# Godes micclan| wundra mid weorcum gefremode .";;;"I also translated this into English for the ealdorman Æthelweard; therein people may see God’s great wonders done with works.";\cite{Hawk2015};bearb.
Letters;To Sigeweard;324;0;gefremode;ge;prc.prt.pass.a.pl.nt.st.;-;pl;prc;perf;-;perf;fremman;;sem;;;;;;;;;;0;;app;"ðis ic awende eac on Englisc hwilon æþelwerde ealdormen ; on| þam man mæg sceawian Godes micclan| wundra mid weorcum #gefremode# .";;;"I also translated this into English for the ealdorman Æthelweard; therein people may see God’s great wonders done with works.";\cite{Hawk2015};bearb.
Letters;To Sigeweard;325;0;hatte;0;3.sg.ind.prs.pass.;3;sg;ind;prs;-;prs;hātan;heißen;sem;;sub;nom;;;;;fæder;bel;0;;HS;His fæder #hatte# Nun , \& he leofode hund geara \& tyn gear to| eacan , \& he siþþan gewat æfter his| micclan sige , \& þæt mennisc ðær siþþan þone eard bogodan| under Moises lage .;;;His father was named Nun, and he lived for one-hundred-ten years altogether, and then after his great victory he died, and afterward the people lived there under Moses’ law.;\cite{Hawk2015};
Letters;To Sigeweard;325;0;leofode;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;lifian;;keep;;;;;;;;;;0;;HS;His fæder hatte Nun , \& he #leofode# hund geara \& tyn gear to| eacan , \& he siþþan gewat æfter his| micclan sige , \& þæt mennisc ðær siþþan þone eard bogodan| under Moises lage .;;;His father was named Nun, and he lived for one-hundred-ten years altogether, and then after his great victory he died, and afterward the people lived there under Moses’ law.;\cite{Hawk2015};
Letters;To Sigeweard;326;0;gewat;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ġewītan;sterben;fest;;;;;;siþþan;;;;0;;HS;His fæder hatte Nun , \& he leofode hund geara \& tyn gear to| eacan , \& he siþþan #gewat# æfter his| micclan sige , \& þæt mennisc ðær siþþan þone eard bogodan| under Moises lage .;;;His father was named Nun, and he lived for one-hundred-ten years altogether, and then after his great victory he died, and afterward the people lived there under Moses’ law.;\cite{Hawk2015};
Letters;To Sigeweard;330;0;gelædde;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;lǣdan;anführen;aspekt;;sub;akk;tō+;;;;folc;bel;0;mid+;kausSatz;Iosue hæfde ðæs Hælendes getacnunge , mid þam þe he| #gelædde# to þam lande þæt folc , þe him behaten| wæs , swa swa se Hælend| deð , þe læt to heofenan rice þa ðe| on hine gelyfað , gif hi mid godum weorcum| hine gegladiað .;resPerf;;Josua hatte die Verheißung des Heilandes, weil er das Volk zu dem Land führte, das ihnen verheißen war, so wie es der Heiland tut, der diejenigen zum Himmelreich führt, die an ihn glauben, wenn sie ihn mit guten Taten erfreuen.;\cite{Hawk2015};\eUe
Letters;To Sigeweard;332;0;deð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;dōn;empty;aspekt;;0;;;;;swā;;;0;swā;indFrag;Iosue hæfde ðæs Hælendes getacnunge , mid þam þe he| gelædde to þam lande þæt folc , þe him behaten| wæs , swa swa se Hælend| #deð# , þe læt to heofenan rice þa ðe| on hine gelyfað , gif hi mid godum weorcum| hine gegladiað .;;;Josua hatte die Verheißung des Heilandes, weil er das Volk zu dem Land führte, das ihnen verheißen war, so wie es der Heiland tut, der diejenigen zum Himmelreich führt, die an ihn glauben, wenn sie ihn mit guten Taten erfreuen.;\cite{Hawk2015};\eUe
Letters;To Sigeweard;333;0;gelyfað;ge;3.pl.ind.prs.;3;pl;ind;prs;-;prs;ġelīefan;;fest;;;;;;;;;;0;;relSatz;Iosue hæfde ðæs Hælendes getacnunge , mid þam þe he| gelædde to þam lande þæt folc , þe him behaten| wæs , swa swa se Hælend| deð , þe læt to heofenan rice þa ðe| on hine #gelyfað# , gif hi mid godum weorcum| hine gegladiað .;;;Josua hatte die Verheißung des Heilandes, weil er das Volk zu dem Land führte, das ihnen verheißen war, so wie es der Heiland tut, der diejenigen zum Himmelreich führt, die an ihn glauben, wenn sie ihn mit guten Taten erfreuen.;\cite{Hawk2015};\eUe
Letters;To Sigeweard;334;0;gegladiað;ge;3.pl.ind.prs.;3;pl;ind;prs;-;prs;gladian;faktitiv;aspekt;;prn;akk;;;;;hine;bel;0;ġif;kondSatz;Iosue hæfde ðæs Hælendes getacnunge , mid þam þe he| gelædde to þam lande þæt folc , þe him behaten| wæs , swa swa se Hælend| deð , þe læt to heofenan rice þa ðe| on hine gelyfað , gif hi mid godum weorcum| hine #gegladiað# .;fut;;Josua hatte die Verheißung des Heilandes, weil er das Volk zu dem Land führte, das ihnen verheißen war, so wie es der Heiland tut, der diejenigen zum Himmelreich führt, die an ihn glauben, wenn sie ihn mit guten Taten erfreuen.;\cite{Hawk2015};\eUe
Letters;To Sigeweard;336;0;wissodon;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;wissian;wegweisen;gram;;sub;dat;;;;;folc;bel;0;þe;relSatz;æfter þisum wæron witodlice deman on þam ylcan earde on| Israhela þeode , þe þam folce #wissodon# , swa| swa hit awriten ys on Liber Iudicum , þæt ys demena boc .;;;After this there were certainly judges in the same land for the people of Israel, who guided the people, just as it is written in Liber Iudicum, that is ‘the book of Judges.’;\cite{Hawk2015};
Letters;To Sigeweard;337;0;awriten;ā;3.sg.ind.perf.pass.;3;sg;ind;perf;wesan;perf;āwrītan;;unpräf;;;;;;;;;;0;;;æfter þisum wæron witodlice deman on þam ylcan earde on| Israhela þeode , þe þam folce wissodon , swa| swa hit #awriten# ys on Liber Iudicum , þæt ys demena boc .;;;After this there were certainly judges in the same land for the people of Israel, who guided the people, just as it is written in Liber Iudicum, that is ‘the book of Judges.’;\cite{Hawk2015};
Letters;To Sigeweard;338;0;segð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;seċġan;inhalt;gram;;prp;;dat,be+;;;swutelīċe;;;0;;HS;Seo boc us #segð# swutollice be þam folce , þæt hi on sibbe| wunedon swa lange swa hi wurðodon þone| heofonlican God on his bigengum georne , \& swa oft swa hi| forleton þone lifiendan God , þonne wurdon hi| gehergode \& to hospe gedonne fram hæðenum leodum , þe him| abutan eardodon .;;;The book clearly tells us about that people, that they lived in peace as long as they eagerly worshipped the heavenly God in his religious observances, and as often as they abandoned the living God, then they were plundered and reproach done to them by heathen people who lived around them.;\cite{Hawk2015};
Letters;To Sigeweard;339;0;wunedon;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;wunian;;hidden;;;;;;lange;;;;;;;Seo boc us segð swutollice be þam folce , þæt hi on sibbe| #wunedon# swa lange swa hi wurðodon þone| heofonlican God on his bigengum georne , \& swa oft swa hi| forleton þone lifiendan God , þonne wurdon hi| gehergode \& to hospe gedonne fram hæðenum leodum , þe him| abutan eardodon .;;;The book clearly tells us about that people, that they lived in peace as long as they eagerly worshipped the heavenly God in his religious observances, and as often as they abandoned the living God, then they were plundered and reproach done to them by heathen people who lived around them.;\cite{Hawk2015};
Letters;To Sigeweard;339;0;wurðodon;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;weorþian;;prc-only;;sub;akk;;georne;lange;;god;bel;0;swā;indFrag;Seo boc us segð swutollice be þam folce , þæt hi on sibbe| wunedon swa lange swa hi #wurðodon# þone| heofonlican God on his bigengum georne , \& swa oft swa hi| forleton þone lifiendan God , þonne wurdon hi| gehergode \& to hospe gedonne fram hæðenum leodum , þe him| abutan eardodon .;;;The book clearly tells us about that people, that they lived in peace as long as they eagerly worshipped the heavenly God in his religious observances, and as often as they abandoned the living God, then they were plundered and reproach done to them by heathen people who lived around them.;\cite{Hawk2015};
Letters;To Sigeweard;341;0;lifiendan;0;prc.prs.act.a.sg.m.sw.;-;sg;prc;prs;-;ger;lifian;;keep;;sub;;;;;;god;bel;0;;vglSatz;Seo boc us segð swutollice be þam folce , þæt hi on sibbe| wunedon swa lange swa hi wurðodon þone| heofonlican God on his bigengum georne , \& swa oft swa hi| forleton þone #lifiendan# God , þonne wurdon hi| gehergode \& to hospe gedonne fram hæðenum leodum , þe him| abutan eardodon .;;;The book clearly tells us about that people, that they lived in peace as long as they eagerly worshipped the heavenly God in his religious observances, and as often as they abandoned the living God, then they were plundered and reproach done to them by heathen people who lived around them.;\cite{Hawk2015};
Letters;To Sigeweard;341;0;wurdon;;3.pl.ind.prt.;3;pl;ind;prt;-;prt;weorþan;;aux;;;;;;;;;;;;;Seo boc us segð swutollice be þam folce , þæt hi on sibbe| wunedon swa lange swa hi wurðodon þone| heofonlican God on his bigengum georne , \& swa oft swa hi| forleton þone lifiendan God , þonne #wurdon# hi| gehergode \& to hospe gedonne fram hæðenum leodum , þe him| abutan eardodon .;;;The book clearly tells us about that people, that they lived in peace as long as they eagerly worshipped the heavenly God in his religious observances, and as often as they abandoned the living God, then they were plundered and reproach done to them by heathen people who lived around them.;\cite{Hawk2015};
Letters;To Sigeweard;342;0;gehergode;ge;3.pl.ind.pperf.vpass.;3;pl;ind;pperf;weorþan;perf;hergian;;aspekt;;prn;;;;;;hīe;bel;0;;HS;Seo boc us segð swutollice be þam folce , þæt hi on sibbe| wunedon swa lange swa hi wurðodon þone| heofonlican God on his bigengum georne , \& swa oft swa hi| forleton þone lifiendan God , þonne wurdon hi| #gehergode# \& to hospe gedonne fram hæðenum leodum , þe him| abutan eardodon .;;;The book clearly tells us about that people, that they lived in peace as long as they eagerly worshipped the heavenly God in his religious observances, and as often as they abandoned the living God, then they were plundered and reproach done to them by heathen people who lived around them.;\cite{Hawk2015};
Letters;To Sigeweard;342;0;gedonne;ge;3.pl.ind.pperf.vpass.;3;pl;ind;pperf;weorþan;perf;dōn;empty;aspekt;;;;;;;;;;0;;HS;Seo boc us segð swutollice be þam folce , þæt hi on sibbe| wunedon swa lange swa hi wurðodon þone| heofonlican God on his bigengum georne , \& swa oft swa hi| forleton þone lifiendan God , þonne wurdon hi| gehergode \& to hospe #gedonne# fram hæðenum leodum , þe him| abutan eardodon .;;;The book clearly tells us about that people, that they lived in peace as long as they eagerly worshipped the heavenly God in his religious observances, and as often as they abandoned the living God, then they were plundered and reproach done to them by heathen people who lived around them.;\cite{Hawk2015};
Letters;To Sigeweard;344;0;clipodon;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;clipian;inhalt;aspekt;;;;tō+;;;;;;0;;HS;"Eft þonne hi #clipodon# on eornost to Gode mid soþre dædbote ,| þonne sende he him fultum þurh sumne| deman , þe wiðsette heora feondum \& hi alisde of heora yrmðe ;";;;Again when they called out in earnest to God with true penance, then he sent help to them through some judge who withstood their enemies and delivered them from their misery.;\cite{Hawk2015};
Letters;To Sigeweard;346;0;wiðsette;wiþ;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wiþsettan;;hidden;;sub;dat;;;;;fēond;unbel;;þe;relSatz;"Eft þonne hi clipodon on eornost to Gode mid soþre dædbote ,| þonne sende he him fultum þurh sumne| deman , þe #wiðsette# heora feondum \& hi alisde of heora yrmðe ;";;;Again when they called out in earnest to God with true penance, then he sent help to them through some judge who withstood their enemies and delivered them from their misery.;\cite{Hawk2015};
